id,left,top,right,bottom,row_index,col_index,상가수,역명,역 거리,대로변,대로변 거리,일수_sum,상가밀도점수,팝업 점수,역 점수,대로변 점수,최종지수
2286,960237.4377,1952251.879,960335.4377,1952151.879,6,43,1,답십리역,251.7354195,11200UQ151PS202309260005,775.3169138,0,0.005,0,0.856,0.605,0.44
2287,960237.4377,1952151.879,960335.4377,1952051.879,7,43,1,답십리역,206.1770021,11200UQ151PS202309260005,712.3149754,0,0.005,0,0.882,0.637,0.458
2288,960237.4377,1952051.879,960335.4377,1951951.879,8,43,0,답십리역,205.6501624,11000UQ151PS201912161755,230.9575929,0,0,0,0.883,0.882,0.53
2289,960237.4377,1951951.879,960335.4377,1951851.879,9,43,0,답십리역,249.1791685,11000UQ151PS201912161755,137.5328538,0,0,0,0.858,0.93,0.536
2290,960237.4377,1951851.879,960335.4377,1951751.879,10,43,2,용답역,293.0052808,11000UQ151PS201912161755,67.11478895,0,0.011,0,0.833,0.966,0.544
2291,960237.4377,1951751.879,960335.4377,1951651.879,11,43,0,용답역,169.902798,11000UQ151PS201912161902,860.1758584,0,0,0,0.903,0.562,0.44
2292,960237.4377,1951651.879,960335.4377,1951551.879,12,43,0,용답역,98.06483709,11000UQ151PS201912161902,840.2820805,0,0,0,0.944,0.572,0.455
2293,960237.4377,1951551.879,960335.4377,1951451.879,13,43,0,용답역,51.00532751,11000UQ151PS201912161902,782.3337266,0,0,0,0.971,0.601,0.472
2294,960237.4377,1951451.879,960335.4377,1951351.879,14,43,0,용답역,122.8353727,11000UQ151PS201912161902,712.2463174,0,0,0,0.93,0.637,0.47
2295,960237.4377,1951351.879,960335.4377,1951251.879,15,43,0,용답역,232.3498752,11000UQ151PS201912161902,658.5533381,0,0,0,0.867,0.664,0.459
2296,960237.4377,1951251.879,960335.4377,1951151.879,16,43,0,용답역,315.3374019,11000UQ151PS201912161902,638.923912,0,0,0,0.82,0.674,0.448
2297,960237.4377,1951151.879,960335.4377,1951051.879,17,43,0,용답역,414.4336556,11000UQ151PS201912161902,616.67585,0,0,0,0.763,0.686,0.435
2298,960237.4377,1951051.879,960335.4377,1950951.879,18,43,0,용답역,513.8949946,11000UQ151PS201912161902,610.2209946,0,0,0,0.707,0.689,0.419
2299,960237.4377,1950951.879,960335.4377,1950851.879,19,43,0,한양대역,602.2665833,11000UQ151PS201912161902,620.0527721,0,0,0,0.656,0.684,0.402
2300,960237.4377,1950851.879,960335.4377,1950751.879,20,43,0,한양대역,594.5061235,11000UQ151PS201912161902,645.4273296,0,0,0,0.661,0.671,0.4
2301,960237.4377,1950751.879,960335.4377,1950651.879,21,43,0,한양대역,590.2408528,11000UQ151PS201912161902,670.3774397,0,0,0,0.663,0.658,0.396
2302,960237.4377,1950651.879,960335.4377,1950551.879,22,43,1,한양대역,592.8018735,11000UQ151PS201912161902,701.7118717,0,0.005,0,0.662,0.642,0.393
2303,960237.4377,1950551.879,960335.4377,1950451.879,23,43,0,한양대역,605.5703753,11000UQ151PS201912161902,730.3791484,0,0,0,0.654,0.628,0.385
2304,960237.4377,1950451.879,960335.4377,1950351.879,24,43,0,뚝섬역,601.3718694,11000UQ151PS201912161902,863.2315929,0,0,0,0.657,0.56,0.365
2339,960335.4377,1952251.879,960433.4377,1952151.879,6,44,0,답십리역,178.3493329,11200UQ151PS202309260005,800.688706,0,0,0,0.898,0.592,0.447
2340,960335.4377,1952151.879,960433.4377,1952051.879,7,44,2,답십리역,116.4768267,11200UQ151PS202309260005,776.7618461,0,0.011,0,0.934,0.604,0.466
2341,960335.4377,1952051.879,960433.4377,1951951.879,8,44,9,답십리역,112.8658843,11000UQ151PS201912161755,224.7684386,0,0.049,0,0.936,0.885,0.566
2342,960335.4377,1951951.879,960433.4377,1951851.879,9,44,8,답십리역,180.3800943,11000UQ151PS201912161755,126.8649827,0,0.043,0,0.897,0.935,0.567
2343,960335.4377,1951851.879,960433.4377,1951751.879,10,44,22,답십리역,268.9804574,11000UQ151PS201912161755,41.03451569,0,0.119,0,0.846,0.979,0.595
2344,960335.4377,1951751.879,960433.4377,1951651.879,11,44,3,용답역,194.904681,11740UQ151PS202406200002,444.0292269,0,0.016,0,0.889,0.774,0.505
2345,960335.4377,1951651.879,960433.4377,1951551.879,12,44,24,용답역,59.61204246,11000UQ151PS201912161902,872.7831753,0,0.13,0,0.966,0.555,0.508
2346,960335.4377,1951551.879,960433.4377,1951451.879,13,44,3,용답역,12.97703786,11000UQ151PS201912161902,840.1918106,0,0.016,0,0.993,0.572,0.476
2347,960335.4377,1951451.879,960433.4377,1951351.879,14,44,0,용답역,121.481582,11000UQ151PS201912161755,379.7270205,0,0,0,0.931,0.806,0.521
2348,960335.4377,1951351.879,960433.4377,1951251.879,15,44,0,용답역,255.3981227,11000UQ151PS201912161902,715.1640418,0,0,0,0.854,0.636,0.447
2349,960335.4377,1951251.879,960433.4377,1951151.879,16,44,0,용답역,316.7292621,11000UQ151PS201912161902,717.987869,0,0,0,0.819,0.634,0.436
2350,960335.4377,1951151.879,960433.4377,1951051.879,17,44,0,용답역,411.7751182,11000UQ151PS201912161902,692.2526378,0,0,0,0.765,0.647,0.424
2351,960335.4377,1951051.879,960433.4377,1950951.879,18,44,0,용답역,510.8662731,11200UQ151PS202309260002,849.5553341,0,0,0,0.708,0.567,0.382
2352,960335.4377,1950951.879,960433.4377,1950851.879,19,44,0,용답역,613.0631436,11000UQ151PS201912161902,693.5274018,0,0,0,0.65,0.647,0.389
2353,960335.4377,1950851.879,960433.4377,1950751.879,20,44,0,한양대역,666.7959414,11000UQ151PS201912161902,712.2268665,0,0,0,0.619,0.637,0.377
2354,960335.4377,1950751.879,960433.4377,1950651.879,21,44,0,한양대역,651.6570965,11000UQ151PS201912161902,715.6185767,0,0,0,0.628,0.635,0.379
2355,960335.4377,1950651.879,960433.4377,1950551.879,22,44,0,한양대역,721.8621262,11200UQ151PS202309260002,450.8798787,0,0,0,0.588,0.77,0.407
2356,960335.4377,1950551.879,960433.4377,1950451.879,23,44,0,뚝섬역,735.875929,11200UQ151PS202309260002,353.5383161,0,0,0,0.58,0.82,0.42
2357,960335.4377,1950451.879,960433.4377,1950351.879,24,44,0,뚝섬역,650.9876803,11200UQ151PS202309260002,258.2658593,0,0,0,0.628,0.868,0.449
2393,960433.4377,1952151.879,960531.4377,1952051.879,7,45,0,답십리역,40.1319622,11000UQ151PS201912161755,303.9585723,0,0,0,0.977,0.845,0.547
2394,960433.4377,1952051.879,960531.4377,1951951.879,8,45,32,답십리역,54.27508634,11000UQ151PS201912161755,252.349383,0,0.173,0,0.969,0.871,0.621
2395,960433.4377,1951951.879,960531.4377,1951851.879,9,45,19,답십리역,149.0178818,11000UQ151PS201912161755,180.2686734,0,0.103,0,0.915,0.908,0.588
2396,960433.4377,1951851.879,960531.4377,1951751.879,10,45,20,답십리역,249.0378304,11000UQ151PS201912161755,134.4838312,0,0.108,0,0.858,0.931,0.58
2397,960433.4377,1951751.879,960531.4377,1951651.879,11,45,49,용답역,238.9979616,11740UQ151PS202406200002,377.7091068,0,0.265,0,0.864,0.808,0.608
2398,960433.4377,1951651.879,960531.4377,1951551.879,12,45,21,용답역,171.3517877,11740UQ151PS202406200002,461.2812523,0,0.114,0,0.902,0.765,0.546
2399,960433.4377,1951551.879,960531.4377,1951451.879,13,45,9,용답역,147.0308848,11000UQ151PS201912161755,308.1308812,0,0.049,0,0.916,0.843,0.547
2400,960433.4377,1951451.879,960531.4377,1951351.879,14,45,4,용답역,184.092269,11000UQ151PS201912161755,400.7426769,0,0.022,0,0.895,0.796,0.516
2401,960433.4377,1951351.879,960531.4377,1951251.879,15,45,0,용답역,257.2490667,11740UQ151PS202406200002,737.034958,0,0,0,0.853,0.624,0.443
2402,960433.4377,1951251.879,960531.4377,1951151.879,16,45,0,용답역,344.2084218,11000UQ151PS201912161755,593.2457413,0,0,0,0.803,0.698,0.45
2403,960433.4377,1951151.879,960531.4377,1951051.879,17,45,0,용답역,436.8031929,11000UQ151PS201912161755,691.1123446,0,0,0,0.751,0.648,0.42
2404,960433.4377,1951051.879,960531.4377,1950951.879,18,45,0,용답역,504.1441391,11200UQ151PS202309260002,859.8810028,0,0,0,0.712,0.562,0.382
2405,960433.4377,1950951.879,960531.4377,1950851.879,19,45,0,용답역,628.870354,11200UQ151PS202309260002,741.5251903,0,0,0,0.641,0.622,0.379
2406,960433.4377,1950851.879,960531.4377,1950751.879,20,45,0,용답역,726.5268221,11200UQ151PS202309260002,641.4908875,0,0,0,0.585,0.673,0.377
2407,960433.4377,1950751.879,960531.4377,1950651.879,21,45,0,한양대역,797.3339239,11200UQ151PS202309260002,541.4579844,0,0,0,0.545,0.724,0.381
2408,960433.4377,1950651.879,960531.4377,1950551.879,22,45,0,한양대역,816.3849127,11200UQ151PS202309260002,441.4274324,0,0,0,0.534,0.775,0.393
2409,960433.4377,1950551.879,960531.4377,1950451.879,23,45,0,뚝섬역,789.2250006,11200UQ151PS202309260002,341.4012983,0,0,0,0.549,0.826,0.413
2410,960433.4377,1950451.879,960531.4377,1950351.879,24,45,0,뚝섬역,710.7374109,11200UQ151PS202309260002,241.3850744,0,0,0,0.594,0.877,0.441
2447,960531.4377,1952051.879,960629.4377,1951951.879,8,46,5,답십리역,103.4466564,11000UQ151PS201912161755,275.6561425,0,0.027,0,0.941,0.86,0.551
2448,960531.4377,1951951.879,960629.4377,1951851.879,9,46,15,답십리역,177.5980478,11000UQ151PS201912161755,256.3544322,0,0.081,0,0.899,0.869,0.563
2449,960531.4377,1951851.879,960629.4377,1951751.879,10,46,52,답십리역,266.2927546,11000UQ151PS201912161755,231.755493,0,0.281,0,0.848,0.882,0.631
2450,960531.4377,1951751.879,960629.4377,1951651.879,11,46,19,용답역,308.9900567,11740UQ151PS202406200002,327.7026333,0,0.103,0,0.824,0.833,0.538
2451,960531.4377,1951651.879,960629.4377,1951551.879,12,46,23,용답역,260.2234847,11740UQ151PS202406200002,421.3137155,0,0.124,0,0.851,0.785,0.54
2452,960531.4377,1951551.879,960629.4377,1951451.879,13,46,12,용답역,244.8936651,11000UQ151PS201912161755,361.3438183,0,0.065,0,0.86,0.816,0.529
2453,960531.4377,1951451.879,960629.4377,1951351.879,14,46,6,용답역,268.783911,11000UQ151PS201912161755,442.9666064,0,0.032,0,0.847,0.774,0.499
2454,960531.4377,1951351.879,960629.4377,1951251.879,15,46,0,용답역,323.3139538,11740UQ151PS202406200002,712.7028931,0,0,0,0.815,0.637,0.436
2455,960531.4377,1951251.879,960629.4377,1951151.879,16,46,0,용답역,396.0230713,11000UQ151PS201912161755,622.547387,0,0,0,0.774,0.683,0.437
2456,960531.4377,1951151.879,960629.4377,1951051.879,17,46,0,용답역,478.6981007,11000UQ151PS201912161755,716.4223785,0,0,0,0.727,0.635,0.409
2457,960531.4377,1951051.879,960629.4377,1950951.879,18,46,0,용답역,566.9962157,11200UQ151PS202309260002,847.9458085,0,0,0,0.676,0.568,0.373
2458,960531.4377,1950951.879,960629.4377,1950851.879,19,46,0,용답역,658.6598394,11200UQ151PS202309260002,748.7641757,0,0,0,0.624,0.618,0.373
2459,960531.4377,1950851.879,960629.4377,1950751.879,20,46,0,용답역,752.4600306,11200UQ151PS202309260002,649.8451573,0,0,0,0.57,0.669,0.372
2460,960531.4377,1950751.879,960629.4377,1950651.879,21,46,0,용답역,847.6878256,11200UQ151PS202309260002,551.3301254,0,0,0,0.516,0.719,0.37
2461,960531.4377,1950651.879,960629.4377,1950551.879,22,46,0,한양대역,911.6503566,11200UQ151PS202309260002,453.482444,0,0,0,0.48,0.769,0.375
2462,960531.4377,1950551.879,960629.4377,1950451.879,23,46,0,뚝섬역,850.5653794,11200UQ151PS202309260002,356.851493,0,0,0,0.514,0.818,0.4
2463,960531.4377,1950451.879,960629.4377,1950351.879,24,46,0,뚝섬역,778.2885191,11200UQ151PS202309260002,262.7829714,0,0,0,0.556,0.866,0.427
2501,960629.4377,1951951.879,960727.4377,1951851.879,9,47,8,답십리역,243.1923969,11000UQ151PS201912161755,314.3921649,0,0.043,0,0.861,0.84,0.528
2502,960629.4377,1951851.879,960727.4377,1951751.879,10,47,12,답십리역,315.2020774,11000UQ151PS201912161755,327.0570811,0,0.065,0,0.82,0.833,0.522
2503,960629.4377,1951751.879,960727.4377,1951651.879,11,47,20,용답역,391.2190291,11740UQ151PS202406200002,302.2192903,0,0.108,0,0.777,0.846,0.53
2504,960629.4377,1951651.879,960727.4377,1951551.879,12,47,10,용답역,353.9685479,11740UQ151PS202406200002,401.811818,0,0.054,0,0.798,0.795,0.5
2505,960629.4377,1951551.879,960727.4377,1951451.879,13,47,10,용답역,342.8562052,11200UQ151PS202111290001,73.97528493,0,0.054,0,0.804,0.962,0.551
2506,960629.4377,1951451.879,960727.4377,1951351.879,14,47,2,용답역,360.3085652,11200UQ151PS202111290001,152.0269237,0,0.011,0,0.794,0.923,0.52
2507,960629.4377,1951351.879,960727.4377,1951251.879,15,47,0,용답역,402.6281003,11740UQ151PS202406200002,701.3507935,0,0,0,0.77,0.643,0.424
2508,960629.4377,1951251.879,960727.4377,1951151.879,16,47,0,용답역,463.0461666,11000UQ151PS201912161755,665.141062,0,0,0,0.736,0.661,0.419
2509,960629.4377,1951151.879,960727.4377,1951051.879,17,47,0,용답역,535.4711551,11000UQ151PS201912161755,753.7296728,0,0,0,0.694,0.616,0.393
2510,960629.4377,1951051.879,960727.4377,1950951.879,18,47,0,용답역,615.6802772,11200UQ151PS202309260002,865.4611103,0,0,0,0.649,0.559,0.362
2511,960629.4377,1950951.879,960727.4377,1950851.879,19,47,2,용답역,701.0066261,11200UQ151PS202309260002,768.543177,0,0.011,0,0.6,0.608,0.367
2512,960629.4377,1950851.879,960727.4377,1950751.879,20,47,0,용답역,789.7934009,11200UQ151PS202309260002,672.5396192,0,0,0,0.549,0.657,0.362
2513,960629.4377,1950751.879,960727.4377,1950651.879,21,47,0,용답역,880.9949959,11200UQ151PS202309260002,577.9063133,0,0,0,0.497,0.706,0.361
2514,960629.4377,1950651.879,960727.4377,1950551.879,22,47,0,용답역,973.9332572,11200UQ151PS202309260002,485.4452775,0,0,0,0.444,0.753,0.359
2515,960629.4377,1950551.879,960727.4377,1950451.879,23,47,0,뚝섬역,918.297053,11200UQ151PS202309260002,396.6784226,0,0,0,0.476,0.798,0.382
2516,960629.4377,1950451.879,960727.4377,1950351.879,24,47,0,성수역,843.1113767,11200UQ151PS202309260002,314.7469896,0,0,0,0.519,0.84,0.408
2555,960727.4377,1951851.879,960825.4377,1951751.879,10,48,0,답십리역,383.7161046,11000UQ151PS201912161755,402.4393319,0,0,0,0.781,0.795,0.473
2556,960727.4377,1951751.879,960825.4377,1951651.879,11,48,20,답십리역,454.2644381,11740UQ151PS202406200002,308.3364422,0,0.108,0,0.741,0.843,0.518
2557,960727.4377,1951651.879,960825.4377,1951551.879,12,48,0,용답역,449.5484995,11740UQ151PS202406200002,405.7374395,0,0,0,0.743,0.793,0.461
2558,960727.4377,1951551.879,960825.4377,1951451.879,13,48,0,용답역,440.8520127,11000UQ151PS201912159562,575.8312853,0,0,0,0.748,0.707,0.437
2559,960727.4377,1951451.879,960825.4377,1951351.879,14,48,0,용답역,454.5573485,11000UQ151PS201912159562,545.5545246,0,0,0,0.74,0.722,0.439
2560,960727.4377,1951351.879,960825.4377,1951251.879,15,48,6,용답역,488.7837059,11740UQ151PS202406200002,703.6072055,0,0.032,0,0.721,0.641,0.421
2561,960727.4377,1951251.879,960825.4377,1951151.879,16,48,0,용답역,539.6405112,11000UQ151PS202303080003,807.1619881,0,0,0,0.692,0.589,0.384
2562,960727.4377,1951151.879,960825.4377,1951051.879,17,48,0,용답역,602.9340708,11000UQ151PS202303080003,714.7809506,0,0,0,0.656,0.636,0.388
2563,960727.4377,1951051.879,960825.4377,1950951.879,18,48,0,용답역,675.1757907,11000UQ151PS202303080003,624.7626626,0,0,0,0.615,0.682,0.389
2564,960727.4377,1950951.879,960825.4377,1950851.879,19,48,0,용답역,753.7973502,11200UQ151PS202309260002,799.9325509,0,0,0,0.57,0.592,0.349
2565,960727.4377,1950851.879,960825.4377,1950751.879,20,48,0,용답역,837.0028578,11200UQ151PS202309260002,708.1970046,0,0,0,0.522,0.639,0.348
2566,960727.4377,1950751.879,960825.4377,1950651.879,21,48,0,용답역,923.5542026,11200UQ151PS202309260002,619.038895,0,0,0,0.473,0.685,0.347
2567,960727.4377,1950651.879,960825.4377,1950551.879,22,48,0,용답역,1012.593792,11200UQ151PS202309260002,533.7513978,0,0,0,0.422,0.728,0.345
2568,960727.4377,1950551.879,960825.4377,1950451.879,23,48,0,성수역,936.5437304,11200UQ151PS202309260002,454.5186473,0,0,0,0.465,0.768,0.37
2569,960727.4377,1950451.879,960825.4377,1950351.879,24,48,0,성수역,836.5092375,11200UQ151PS202309260002,385.096211,0,0,0,0.522,0.804,0.398
2609,960825.4377,1951751.879,960923.4377,1951651.879,11,49,0,답십리역,522.899752,11740UQ151PS202406200002,354.1832567,0,0,0,0.701,0.82,0.456
2610,960825.4377,1951651.879,960923.4377,1951551.879,12,49,0,용답역,545.113526,11740UQ151PS202406200002,432.8978872,0,0,0,0.689,0.779,0.44
2611,960825.4377,1951551.879,960923.4377,1951451.879,13,49,3,용답역,538.8629435,11000UQ151PS201912159562,486.6508267,0,0.016,0,0.692,0.752,0.44
2612,960825.4377,1951451.879,960923.4377,1951351.879,14,49,0,용답역,550.1319468,11000UQ151PS201912159562,450.4187987,0,0,0,0.686,0.77,0.437
2613,960825.4377,1951351.879,960923.4377,1951251.879,15,49,1,용답역,578.7333497,11740UQ151PS202406200002,719.3440843,0,0.005,0,0.67,0.633,0.393
2614,960825.4377,1951251.879,960923.4377,1951151.879,16,49,0,용답역,622.2818214,11000UQ151PS202303080003,847.4955025,0,0,0,0.645,0.568,0.364
2615,960825.4377,1951151.879,960923.4377,1951051.879,17,49,0,용답역,677.9028577,11000UQ151PS202303080003,760.0328583,0,0,0,0.613,0.613,0.368
2616,960825.4377,1951051.879,960923.4377,1950951.879,18,49,0,용답역,742.889728,11000UQ151PS202303080003,676.0669431,0,0,0,0.576,0.655,0.369
2617,960825.4377,1950951.879,960923.4377,1950851.879,19,49,0,장한평역,807.9598128,11200UQ151PS202309260002,841.6342491,0,0,0,0.539,0.571,0.333
2618,960825.4377,1950851.879,960923.4377,1950751.879,20,49,2,장한평역,878.9614694,11200UQ151PS202309260002,754.9828524,0,0.011,0,0.498,0.615,0.338
2619,960825.4377,1950751.879,960923.4377,1950651.879,21,49,0,장한평역,955.1768089,11200UQ151PS202309260002,672.060453,0,0,0,0.455,0.658,0.334
2620,960825.4377,1950651.879,960923.4377,1950551.879,22,49,0,장한평역,1035.455201,11200UQ151PS202309260002,594.4296799,0,0,0,0.409,0.697,0.332
2621,960825.4377,1950551.879,960923.4377,1950451.879,23,49,0,성수역,940.8760456,11200UQ151PS202309260002,524.4456911,0,0,0,0.463,0.733,0.359
2622,960825.4377,1950451.879,960923.4377,1950351.879,24,49,0,성수역,841.3567982,11200UQ151PS202309260002,465.5697245,0,0,0,0.52,0.763,0.385
2663,960923.4377,1951651.879,961021.4377,1951551.879,12,50,0,장한평역,531.3244112,11740UQ151PS202406200002,486.9671443,0,0,0,0.697,0.752,0.435
2664,960923.4377,1951551.879,961021.4377,1951451.879,13,50,16,장한평역,498.0645183,11000UQ151PS201912159562,401.7084495,0,0.086,0,0.716,0.795,0.488
2665,960923.4377,1951451.879,961021.4377,1951351.879,14,50,0,장한평역,497.4627587,11000UQ151PS201912164179,435.1070841,0,0,0,0.716,0.778,0.448
2666,960923.4377,1951351.879,961021.4377,1951251.879,15,50,0,장한평역,516.88207,11740UQ151PS202406200002,747.7107576,0,0,0,0.705,0.619,0.397
2667,960923.4377,1951251.879,961021.4377,1951151.879,16,50,0,장한평역,553.9677067,11000UQ151PS202303080003,896.7772499,0,0,0,0.684,0.543,0.368
2668,960923.4377,1951151.879,961021.4377,1951051.879,17,50,14,장한평역,605.4821497,11000UQ151PS202303080003,814.6230672,0,0.076,0,0.654,0.585,0.402
2669,960923.4377,1951051.879,961021.4377,1950951.879,18,50,0,장한평역,668.0960372,11000UQ151PS202303080003,736.9038581,0,0,0,0.619,0.624,0.373
2670,960923.4377,1950951.879,961021.4377,1950851.879,19,50,0,장한평역,738.9934127,11200UQ151PS202309260002,892.2034467,0,0,0,0.578,0.545,0.337
2671,960923.4377,1950851.879,961021.4377,1950751.879,20,50,0,장한평역,816.0180641,11200UQ151PS202309260002,810.9734122,0,0,0,0.534,0.587,0.336
2672,960923.4377,1950751.879,961021.4377,1950651.879,21,50,0,장한평역,897.593987,11200UQ151PS202309260002,734.400442,0,0,0,0.488,0.626,0.334
2673,960923.4377,1950651.879,961021.4377,1950551.879,22,50,0,장한평역,982.5882749,11200UQ151PS202309260002,664.0974263,0,0,0,0.439,0.662,0.33
2674,960923.4377,1950551.879,961021.4377,1950451.879,23,50,0,성수역,955.303072,11200UQ151PS202309260002,602.2640807,0,0,0,0.455,0.693,0.344
2675,960923.4377,1950451.879,961021.4377,1950351.879,24,50,0,성수역,857.4598949,11200UQ151PS202309260002,551.7552925,0,0,0,0.51,0.719,0.369
2717,961021.4377,1951551.879,961119.4377,1951451.879,13,51,21,장한평역,401.1441056,11000UQ151PS201912159562,316.7104707,0,0.114,0,0.771,0.839,0.529
2718,961021.4377,1951451.879,961119.4377,1951351.879,14,51,9,장한평역,400.0050227,11000UQ151PS201912164179,346.0001442,0,0.049,0,0.772,0.824,0.498
2719,961021.4377,1951351.879,961119.4377,1951251.879,15,51,0,장한평역,423.9126066,11000UQ151PS201912164179,312.0849721,0,0,0,0.758,0.841,0.48
2720,961021.4377,1951251.879,961119.4377,1951151.879,16,51,0,장한평역,468.4175995,11000UQ151PS201912164179,308.3718985,0,0,0,0.733,0.843,0.473
2721,961021.4377,1951151.879,961119.4377,1951051.879,17,51,0,장한평역,528.3402944,11000UQ151PS201912164179,335.8640999,0,0,0,0.698,0.829,0.458
2722,961021.4377,1951051.879,961119.4377,1950951.879,18,51,0,장한평역,599.0719118,11200UQ151PS202309260002,1030.190668,0,0,0,0.658,0.475,0.34
2723,961021.4377,1950951.879,961119.4377,1950851.879,19,51,0,장한평역,677.2341648,11200UQ151PS202309260002,950.225465,0,0,0,0.613,0.516,0.339
2724,961021.4377,1950851.879,961119.4377,1950751.879,20,51,0,장한평역,760.5395072,11200UQ151PS202309260002,874.4022566,0,0,0,0.566,0.554,0.336
2725,961021.4377,1950751.879,961119.4377,1950651.879,21,51,0,장한평역,847.4726189,11200UQ151PS202309260002,803.8939165,0,0,0,0.516,0.59,0.332
2726,961021.4377,1950651.879,961119.4377,1950551.879,22,51,0,장한평역,937.0243365,11200UQ151PS202309260002,740.2207794,0,0,0,0.465,0.623,0.326
2727,961021.4377,1950551.879,961119.4377,1950451.879,23,51,0,성수역,979.3788047,11200UQ151PS202309260002,685.2907602,0,0,0,0.441,0.651,0.328
2728,961021.4377,1950451.879,961119.4377,1950351.879,24,51,0,성수역,884.2037878,11200UQ151PS202309260002,641.3542706,0,0,0,0.495,0.673,0.35
2770,961119.4377,1951551.879,961217.4377,1951451.879,13,52,1,장한평역,303.1347171,11000UQ151PS201912159562,243.2882241,0,0.005,0,0.827,0.876,0.513
2771,961119.4377,1951451.879,961217.4377,1951351.879,14,52,19,장한평역,302.9215912,11000UQ151PS201912164179,263.3185847,0,0.103,0,0.827,0.866,0.549
2772,961119.4377,1951351.879,961217.4377,1951251.879,15,52,0,장한평역,333.8553161,11000UQ151PS201912164179,216.8354329,0,0,0,0.809,0.89,0.51
2773,961119.4377,1951251.879,961217.4377,1951151.879,16,52,0,장한평역,388.8091116,11000UQ151PS201912164179,211.4563848,0,0,0,0.778,0.892,0.501
2774,961119.4377,1951151.879,961217.4377,1951051.879,17,52,0,장한평역,459.2395345,11000UQ151PS201912164179,249.8504957,0,0,0,0.738,0.873,0.483
2775,961119.4377,1951051.879,961217.4377,1950951.879,18,52,0,장한평역,539.1146875,11200UQ151PS202309260002,1089.686625,0,0,0,0.692,0.445,0.341
2776,961119.4377,1950951.879,961217.4377,1950851.879,19,52,0,장한평역,624.8228662,11200UQ151PS202309260002,1014.422273,0,0,0,0.643,0.483,0.338
2777,961119.4377,1950851.879,961217.4377,1950751.879,20,52,0,장한평역,714.2673543,11200UQ151PS202309260002,943.770844,0,0,0,0.592,0.519,0.333
2778,961119.4377,1950751.879,961217.4377,1950651.879,21,52,0,장한평역,806.2055348,11200UQ151PS202309260002,878.8455595,0,0,0,0.54,0.552,0.328
2779,961119.4377,1950651.879,961217.4377,1950551.879,22,52,0,장한평역,899.8734059,11200UQ151PS202309260002,821.0060179,0,0,0,0.486,0.582,0.32
2780,961119.4377,1950551.879,961217.4377,1950451.879,23,52,0,장한평역,994.7824891,11200UQ151PS202309260002,771.8468098,0,0,0,0.432,0.607,0.312
2781,961119.4377,1950451.879,961217.4377,1950351.879,24,52,0,성수역,920.6616469,11200UQ151PS202309260002,733.1162027,0,0,0,0.474,0.626,0.33
2823,961217.4377,1951551.879,961315.4377,1951451.879,13,53,0,장한평역,206.0669923,11000UQ151PS201912159562,193.6111673,0,0,0,0.882,0.901,0.535
2824,961217.4377,1951451.879,961315.4377,1951351.879,14,53,38,장한평역,206.7404614,11000UQ151PS201912164179,195.3968059,0,0.205,0,0.882,0.9,0.617
2825,961217.4377,1951351.879,961315.4377,1951251.879,15,53,1,장한평역,249.8789746,11000UQ151PS201912164179,125.9398173,0,0.005,0,0.857,0.936,0.54
2826,961217.4377,1951251.879,961315.4377,1951151.879,16,53,0,장한평역,319.6132958,11000UQ151PS201912164179,116.4346816,0,0,0,0.818,0.941,0.528
2827,961217.4377,1951151.879,961315.4377,1951051.879,17,53,0,장한평역,402.3444907,11000UQ151PS201912164179,176.8290254,0,0,0,0.77,0.91,0.504
2828,961217.4377,1951051.879,961315.4377,1950951.879,18,53,0,장한평역,491.5534487,11000UQ151PS201912162706,1142.960217,0,0,0,0.719,0.418,0.341
2829,961217.4377,1950951.879,961315.4377,1950851.879,19,53,0,장한평역,584.2805576,11000UQ151PS201912162706,1054.301733,0,0,0,0.666,0.463,0.339
2830,961217.4377,1950851.879,961315.4377,1950751.879,20,53,0,장한평역,679.0861658,11000UQ151PS201912162706,967.8644082,0,0,0,0.612,0.507,0.336
2831,961217.4377,1950751.879,961315.4377,1950651.879,21,53,0,장한평역,775.2080653,11000UQ151PS201912162706,884.2998131,0,0,0,0.557,0.549,0.332
2832,961217.4377,1950651.879,961315.4377,1950551.879,22,53,0,장한평역,872.2111796,11000UQ151PS201912162706,804.5036267,0,0,0,0.502,0.59,0.328
2833,961217.4377,1950551.879,961315.4377,1950451.879,23,53,0,장한평역,969.8311257,11000UQ151PS201912162706,729.7131563,0,0,0,0.446,0.628,0.322
2834,961217.4377,1950451.879,961315.4377,1950351.879,24,53,0,성수역,965.733952,11000UQ151PS201912162706,661.6281244,0,0,0,0.449,0.663,0.334
2876,961315.4377,1951551.879,961413.4377,1951451.879,13,54,0,장한평역,111.8173994,11000UQ151PS201912159562,185.587234,0,0,0,0.936,0.905,0.552
2877,961315.4377,1951451.879,961413.4377,1951351.879,14,54,24,장한평역,113.7734925,11000UQ151PS201912164179,162.0055842,0,0.13,0,0.935,0.917,0.608
2878,961315.4377,1951351.879,961413.4377,1951251.879,15,54,1,장한평역,180.6717824,11000UQ151PS201912164179,62.6636502,0,0.005,0,0.897,0.968,0.562
2879,961315.4377,1951251.879,961413.4377,1951151.879,16,54,0,장한평역,268.9896905,11000UQ151PS201912164179,40.28560958,0,0,0,0.846,0.979,0.547
